user_id,payment_date,amount,subscription_type,is_renewal
35360,2024-02-04,7.99,basic,False
13641,2024-06-29,7.99,basic,False
34219,2024-10-12,19.99,premium,False
42897,2024-06-03,19.99,premium,False
29081,2024-05-04,9.99,basic,False
12805,2024-10-26,9.99,premium,False
45073,2024-11-12,19.99,premium,False
23133,2024-02-09,14.99,premium,False
15567,2024-07-05,7.99,basic,False
8539,2024-06-11,14.99,premium,False
1409,2024-07-30,4.99,basic,False
21986,2024-11-20,7.99,basic,False
45473,2024-01-19,9.99,basic,False
46191,2024-08-12,9.99,basic,False
15746,2024-10-07,14.99,premium,False
21055,2024-07-30,19.99,premium,False
16272,2024-09-26,19.99,premium,False
16500,2024-11-09,7.99,basic,False
17949,2024-05-28,9.99,premium,False
22142,2024-04-05,9.99,basic,False
25595,2024-11-07,9.99,basic,False
48765,2024-10-13,14.99,premuim,False
30313,2024-01-24,19.99,premium,False
48906,2024-01-01,4.99,basic,False
31099,2024-08-13,7.99,basic,False
20079,2024-10-08,7.99,basic,False
44864,2024-05-18,14.99,premium,False
15106,2024-11-08,7.99,basic,False
13104,2024-10-10,14.99,premium,False
34907,2024-10-15,14.99,premium,False
46228,2024-10-30,7.99,basic,False
14751,2024-03-21,19.99,premium,False
17428,2024-01-08,14.99,premium,False
16394,2024-02-21,9.99,basic,False
34410,2024-02-17,7.99,basic,False
49231,2024-11-21,9.99,basic,False
31461,2024-01-13,14.99,premium,False
6557,2024-05-02,9.99,basic,False
11869,2024-08-18,14.99,premium,False
38554,2024-01-27,7.99,basic,False
15238,2024-07-30,7.99,basic,False
15805,2024-06-03,9.99,basic,False
5327,2024-01-27,14.99,premium,False
33482,2024-01-14,14.99,premium,False
24388,2024-11-30,7.99,basic,False
37475,2024-07-14,7.99,basic,False
42096,2024-05-23,14.99,premium,False
50431,2024-06-07,9.99,basic,False
6003,2024-11-02,19.99,premium,False
29777,2024-04-21,19.99,basic ,False
6944,2024-01-18,7.99,basic,False
38407,2024-10-17,9.99,basic,False
25645,2024-06-27,14.99,premium,False
2256,2024-07-26,4.99,basic,False
20346,2024-07-24,7.99,basic,False
25242,2024-12-11,9.99,premium,False
958,2024-01-14,14.99,premium,False
37077,2024-02-03,7.99,basic,False
17235,2024-10-07,19.99,premium,False
6046,2024-09-29,14.99,premium,False
5058,2024-03-28,14.99,premium,False
31737,2024-12-14,14.99,premium,False
39672,2024-02-27,9.99,basic,False
30030,2024-02-21,9.99,basic,False
46084,2024-08-31,4.99,basic,False
24807,2024-07-14,14.99,premium,False
36802,2024-09-11,9.99,basic,False
35516,2024-10-25,9.99,basic,False
14384,2024-02-24,,premium,False
16090,2024-12-06,7.99,basic,False
45284,2024-11-22,7.99,basic,False
3048,2024-04-24,19.99,premium,False
17351,2024-10-07,7.99,basic,False
42634,2024-11-02,19.99,premium,False
17067,2024-07-13,9.99,basic,False
33208,2024-11-10,14.99,premium,False
21216,2024-02-03,9.99,basic,False
47683,2024-01-13,9.99,premium,False
31820,2024-02-25,14.99,BASIC,False
17679,2024-08-17,19.99,premium,False
5258,2024-07-16,9.99,basic,False
41855,2024-11-30,7.99,basic,False
45002,2024-10-16,7.99,basic,False
3914,2024-12-13,9.99,basic,False
186,2024-09-06,9.99,basic,False
11453,2024-01-08,7.99,,False
40248,2024-08-24,14.99,,False
42568,2024-12-11,19.99,premium,False
2923,2024-10-16,9.99,basic,False
49491,2024-09-14,9.99,premium,False
6213,2024-05-19,9.99,basic,False
22326,2024-07-22,7.99,basic,False
12560,2024-07-30,19.99,premium,False
8175,2024-08-23,abc,premium,False
42977,2024-10-09,9.99,basic,False
48312,2024-02-25,14.99,premium,False
41740,2024-11-08,9.99,basic,False
23279,2024-08-04,14.99,premium,False
33180,2024-01-08,14.99,premium,False
7436,2024-11-14,19.99,premium,False
13591,2024-03-19,9.99,basic,False
35611,2024-04-01,9.99,basic,False
10398,2024-08-27,9.99,basic,False
38188,2024-09-21,7.99,basic,False
15332,2024-11-28,9.99,basic,False
5782,2024-05-17,7.99,basic,False
23461,2024-10-12,9.99,basic,False
24538,2024-08-18,7.99,basic,False
38570,2024-08-27,,basic,False
43840,2024-05-09,9.99,premium,False
48453,2024-02-17,19.99,premium,False
42876,2024-05-29,9.99,basic,False
9111,2024-12-05,14.99,premium,False
48695,2024-12-06,19.99,premium,False
31057,2024-04-07,9.99,basic,False
50077,2024-02-01,14.99,premium,False
5224,2024-05-01,14.99,premium,False
19298,2024-07-28,19.99,premium,False
5964,2024-10-07,9.99,basic,False
44722,2024-04-26,14.99,premium,False
25817,2024-09-26,7.99,basic,False
25449,2024-01-05,14.99,premium,False
7725,2024-11-20,14.99,premium,False
13854,2024-01-29,9.99,basic,False
47856,2024-01-13,9.99,basic,
20704,2024-11-17,9.99,basic,False
16293,2024-10-22,7.99,basic,False
34649,2024-11-03,19.99,premium,False
19660,2024-06-12,7.99,basic,False
14340,2024-06-09,14.99,premium,False
36277,2024-04-07,14.99,premium,False
5483,2024-06-03,14.99,premium,False
24841,2024-03-31,7.99,basic,False
48381,2024-09-06,7.99,basic,False
29115,2024-04-12,9.99,premium,False
9576,2024-04-21,-4.99,premium,False
1909,2024-04-18,7.99,basic,False
8647,2024-06-01,4.99,basic,False
41333,2024-06-11,14.99,premium,False
47847,2024-01-09,14.99,premium,False
35592,2024-05-13,9.99,premium,False
6321,2024-08-14,9.99,basic,False
23033,2024-02-15,7.99,basic,False
13121,2024-09-02,9.99,basic,False
15169,2024-07-29,abc,basic,False
18535,2024-09-16,9.99,basic,False
25491,2024-06-09,9.99,basic,False
32231,2024-05-10,7.99,basic,False
33891,2024-02-28,9.99,basic,False
83,2024-04-19,14.99,premium,False
7147,2024-09-29,9.99,basic,False
16625,2024-06-17,19.99,premium,False
38517,2024-04-11,9.99,basic,False
45246,2024-06-06,9.99,basic,False
13381,2024-01-27,4.99,basic,False
45783,2024-06-26,19.99,premium,False
9962,2024-07-27,7.99,basic,False
2925,2024-05-06,9.99,basic,False
29515,2024-07-26,9.99,basic,False
32981,2024-05-28,14.99,premium,False
21419,2024-02-10,9.99,premium,False
25487,2024-07-04,14.99,premium,False
49952,2024-09-23,4.99,basic,False
31183,2024-01-11,14.99,premium,False
39226,2024-03-07,14.99,premium,False
21618,2024-01-15,14.99,premium,False
42274,2024-11-17,14.99,premium,False
39154,2024-08-07,19.99,premium,False
13636,2024-10-28,14.99,premium,False
24325,2024-10-08,14.99,premium,False
46999,2024-09-27,14.99,premium,False
27513,2024-04-25,14.99,premium,False
7431,2024-04-09,19.99,Premium,False
6776,2024-04-07,9.99,basic,False
32658,2024-05-27,19.99,premium,False
14347,2024-02-14,7.99,basic,False
35096,2024-10-14,14.99,premium,False
36552,2024-03-20,14.99,premium,False
20280,2024-01-13,4.99,basic,False
18913,2024-12-21,19.99,premium,False
43326,2024-01-29,9.99,basic,False
17965,2024-07-12,9.99,basic,False
2062,2024-07-01,14.99,premium,False
15972,2024-01-06,14.99,premium,False
41483,2024-01-05,9.99,basic,False
52889,2024-01-07,19.99,premium,False
1824,2024-10-05,7.99,basic,False
41606,2024-10-11,14.99,premium,False
20945,2024-09-30,9.99,basic,False
2787,2024-12-06,9.99,basic,False
5370,2024-02-26,9.99,basic,False
27135,2024-03-18,7.99,basic,False
38849,2024-08-05,9.99,basic,False
29853,2024-02-05,14.99,premium,False
6039,2024-02-08,7.99,basic,False
27057,2024-03-06,19.99,premium,False
41743,2024-10-14,14.99,premium,False
37158,2024-01-08,4.99,basic,False
4890,2024-09-13,9.99,premium,False
29352,2024-10-03,9.99,basic,False
28591,2024-10-25,7.99,basic,False
2245,2024-10-28,7.99,basic,False
40654,2024-02-08,19.99,premium,False
16555,2024-12-03,14.99,premium,False
12214,2024-12-14,7.99,basic,False
23053,2024-07-30,7.99,basic,False
28792,2024-09-16,9.99,basic,False
43228,2024-05-19,9.99,basic,False
46024,2024-02-19,9.99,basic,False
12350,2024-02-27,14.99,premium,False
17470,2024-05-03,19.99,premium,False
51278,2024-01-22,7.99,basic,False
48546,2024-07-28,19.99,premium,False
48113,2024-10-20,19.99,premium,False
19253,2024-04-14,7.99,basic,False
8607,2024-09-09,9.99,,False
37763,2024-10-28,9.99,basic,False
18548,2024-05-31,9.99,basic,False
27434,2024-09-05,7.99,basic,False
45177,2024-02-29,19.99,premium,False
38324,2024-09-08,9.99,basic,False
29510,2024-08-21,14.99,premium,False
44123,2024-09-28,4.99,basic,False
26095,2024-06-17,9.99,basic,False
3753,2024-04-11,7.99,basic,False
5765,2024-11-05,14.99,premium,False
9618,2024-11-28,14.99,premium,False
16530,2024-12-07,14.99,premium,False
9832,2024-11-13,9.99,basic,False
13757,2024-04-25,19.99,premium,False
38499,2024-10-15,9.99,basic,False
49468,2024-10-11,14.99,premium,False
50018,2024-10-12,19.99,premium,False
1790,2024-07-06,19.99,premium,False
10883,2024-05-16,14.99,premium,False
42662,2024-11-06,14.99,premium,False
9559,2024-09-12,9.99,basic,False
32380,2024-03-13,14.99,premium,False
4729,2024-09-26,7.99,basic,False
16350,2024-02-12,19.99,premium,False
3360,2024-09-03,9.99,premium,False
38151,2024-09-21,19.99,premium,False
22476,2024-04-15,9.99,basic,False
49513,2024-06-16,14.99,premium,False
15410,2024-04-10,7.99,basic,False
46657,2024-09-28,7.99,basic,False
45932,2024-09-04,9.99,basic,False
36598,2024-02-11,abc,basic,False
25571,2024-08-08,7.99,basic,False
5390,2024-10-30,7.99,basic,False
22038,2024-02-17,9.99,basic,False
31517,2024-10-16,14.99,premium,False
44843,2024-01-15,19.99,premium,False
38488,2024-11-01,14.99,premium,False
46598,2024-08-11,9.99,basic,False
3908,2024-04-15,9.99,basic,False
35375,2024-03-09,14.99,premium,False
14895,2024-01-23,9.99,basic,False
36276,2024-11-04,14.99,premium,False
28714,2024-05-01,14.99,premium,False
22965,2024-01-22,9.99,premium,False
45368,2024-08-28,19.99,premium,False
35536,2024-04-26,14.99,premium,False
6323,2024-07-17,9.99,basic,False
2215,2024-09-22,7.99,basic,False
42363,2024-10-22,14.99,premium,False
25787,2024-02-20,4.99,basic,False
18993,2024-11-13,4.99,basic,False
8967,2024-08-04,7.99,basic,False
28400,2024-01-31,19.99,premium,False
18115,2024-03-21,9.99,basic,False
10384,2024-11-01,9.99,basic,False
8217,2024-07-21,9.99,basic,False
16257,2024-09-27,7.99,basic,False
50479,2024-01-13,9.99,basic,False
13376,2024-07-22,9.99,basic,False
41839,2024-03-01,19.99,premium,False
42178,2024-11-12,9.99,basic,False
32160,2024-08-29,14.99,premium,False
32515,2024-09-16,7.99,basic,False
12782,2024-11-12,9.99,basic ,False
22110,2024-02-20,14.99,premium,False
40590,2024-09-30,14.99,premium,False
30226,2024-04-15,14.99,premium,False
34971,2024-12-05,4.99,basic,False
35206,2024-02-05,14.99,premium,False
19180,2024-07-20,9.99,basic,False
1383,2024-12-11,9.99,basic,False
12790,2024-05-02,9.99,premium,False
6972,2024-08-16,9.99,basic,False
41851,2024-11-16,9.99,premium,False
21773,2024-09-21,abc,premium,False
18332,2024-06-26,9.99,basic,False
6100,2024-11-04,9.99,basic,False
43643,2024-01-12,7.99,basic,False
35232,2024-02-19,9.99,basic,False
14907,2024-06-09,9.99,BASIC,False
23460,2024-10-03,7.99,basic,False
16924,2024-09-20,9.99,basic,False
31269,2024-03-17,14.99,premium,False
10397,2024-06-27,7.99,basic,False
8957,2024-08-27,9.99,basic,False
4231,2024-09-12,14.99,premium,False
32382,2024-01-18,14.99,basic ,False
10850,2024-01-17,14.99,premium,False
21838,2024-05-18,9.99,basic,False
30427,2024-12-08,4.99,basic,False
48022,2024-12-03,19.99,premium,False
23806,2024-09-19,14.99,premium,False
26481,2024-12-11,14.99,premium,False
30459,2024-11-26,9.99,basic,False
37274,2024-10-27,19.99,premium,False
8877,2024-02-05,9.99,basic,False
35539,2024-01-13,9.99,basic,False
4207,2024-08-03,9.99,basic,False
47711,2024-12-02,19.99,premium,False
21769,2024-05-22,19.99,premium,False
50381,2024-08-09,9.99,basic,False
18880,2024-02-09,9.99,basic,False
49051,2024-07-03,7.99,basic,False
43729,2024-10-01,14.99,premium,False
44371,2024-08-11,9.99,basic,False
2243,2024-07-30,9.99,basic,False
48372,2024-01-11,4.99,basic,False
194,2024-08-22,9.99,premium,False
4802,2024-01-21,19.99,premium,False
44651,2024-10-27,9.99,basic,False
6198,2024-10-26,9.99,basic,False
2667,2024-02-11,14.99,premium,False
14887,2024-05-29,9.99,premium,False
3437,2024-03-11,9.99,basic,False
12506,2024-12-17,14.99,premium,False
23721,2024-08-25,7.99,basic,False
1680,2024-09-14,14.99,premium,False
25574,2024-04-22,14.99,premium,False
28046,2024-01-05,9.99,basic,False
22911,2024-05-19,14.99,premium,False
26353,2024-05-18,14.99,premium,False
33843,2024-09-23,7.99,basic,False
15496,2024-10-14,14.99,premium,False
45560,2024-01-28,7.99,basic,False
37387,2024-04-04,7.99,basic,False
2648,2024-06-26,14.99,premium,False
6130,2024-04-01,9.99,basic,False
9841,2024-10-29,9.99,basic,False
8781,2024-02-15,19.99,premium,False
3612,2024-02-13,9.99,basic,False
47194,2024-10-08,7.99,basic,False
29389,2024-07-11,9.99,basic,False
49172,2024-04-02,14.99,premium,False
30733,2024-09-21,9.99,basic,False
512,2024-05-22,19.99,premium,False
38416,2024-08-14,4.99,basic,False
25118,2024-04-11,9.99,basic,False
48367,2024-10-14,19.99,premium,False
31776,2024-09-13,7.99,basic,False
39449,2024-07-12,14.99,premium,False
31009,2024-11-16,14.99,premium,False
46619,2024-11-11,9.99,basic,False
43160,2024-04-16,4.99,basic,False
23458,2024-10-17,9.99,basic,False
11594,2024-04-11,7.99,basic,False
48598,2024-02-12,9.99,basic,False
30116,2024-02-15,14.99,premium,False
40658,2024-11-19,9.99,basic,False
30206,2024-01-15,9.99,basic,False
14049,2024-11-17,9.99,basic,False
2848,2024-03-25,7.99,basic,False
9005,2024-08-27,7.99,basic,False
32651,2024-06-06,7.99,basic,False
15056,2024-09-25,-9.99,premium,False
43930,2024-09-18,9.99,basic,False
39858,2024-06-08,7.99,basic,False
11004,2024-04-18,7.99,basic,False
17037,2024-02-01,14.99,premium,False
32716,2024-05-18,14.99,premium,False
9772,2024-04-23,9.99,,False
35700,2024-12-16,4.99,basic,False
8814,2024-04-26,9.99,basic,False
25465,2024-10-07,7.99,basic,False
22007,2024-08-24,9.99,basic,False
23988,2024-08-19,19.99,Premium,False
37701,2024-01-09,14.99,premium,False
7076,2024-02-25,19.99,premium,False
26177,2024-09-14,9.99,basic,False
28824,2024-07-27,abc,basic,False
14154,2024-02-19,9.99,basic,False
48545,2024-12-15,9.99,premium,False
41394,2024-10-13,7.99,basic,False
27541,2024-09-20,14.99,premium,False
666,2024-02-19,9.99,premium,False
36073,2024-07-28,7.99,basic,False
706,2024-12-19,7.99,basic,False
35328,2024-11-13,9.99,basic,False
33232,2024-09-24,19.99,premium,False
24402,2024-01-22,14.99,premium,False
40062,2024-10-05,9.99,basic,False
49326,2024-07-21,7.99,basic,False
9603,2024-02-21,9.99,basic,False
7959,2024-02-16,9.99,basic,False
31900,2024-11-14,19.99,premium,False
35689,2024-08-06,7.99,basic,False
46413,2024-09-12,14.99,premium,False
47656,2024-09-28,9.99,basic,False
49551,2024-10-09,14.99,premium,False
38450,2024-02-29,19.99,premium,False
42135,2024-09-07,14.99,premium,False
2836,2024-11-22,9.99,premium,False
19485,2024-03-13,14.99,premium,False
285,2024-08-02,9.99,premium,False
15036,2024-10-21,14.99,premium,False
26211,2024-10-15,9.99,basic,False
15556,2024-10-18,14.99,premium,False
36480,2024-04-08,9.99,basic,False
35472,2024-05-20,7.99,basic,False
32489,2024-01-24,7.99,basic,False
27125,2024-03-16,19.99,premium,False
21767,2024-12-22,7.99,basic,False
10295,2024-06-17,19.99,premium,
862,2024-06-04,9.99,basic,False
35637,2024-02-15,14.99,premium,False
33773,2024-03-07,9.99,basic,False
17025,2024-10-08,9.99,basic,False
20540,2024-10-15,7.99,basic,False
15161,2024-05-30,14.99,premium,False
25417,2024-05-21,7.99,basic,False
3592,2024-02-23,abc,basic,False
10628,2024-07-09,9.99,basic,False
13447,2024-05-12,9.99,basic,False
10351,2024-07-27,9.99,basic,False
13972,2024-07-16,9.99,basic,False
44866,2024-12-13,19.99,premium,False
48905,2024-09-06,14.99,premium,False
49062,2024-07-21,7.99,basic,False
47272,2024-09-03,7.99,basic,False
43096,2024-01-21,9.99,basic,False
1487,2024-05-25,14.99,premium,False
6097,2024-01-22,14.99,premium,False
49776,2024-06-24,9.99,basic,False
3673,2024-09-23,4.99,basic,False
15865,2024-07-22,14.99,premium,False
30106,2024-03-14,4.99,basic,False
21110,2024-07-09,9.99,basic,False
48586,2024-10-26,abc,premium,False
20199,2024-10-12,19.99,premium,False
10600,2024-06-17,19.99,premium,False
31970,2024-06-13,7.99,basic,False
14679,2024-05-20,14.99,premium,False
45649,2024-05-21,7.99,basic,False
50022,2024-09-21,-9.99,basic,False
44441,2024-06-15,,premium,False
20718,2024-05-17,14.99,premium,False
30194,2024-11-09,14.99,premium,False
20099,2024-12-05,19.99,premium,False
20013,2024-02-10,14.99,premium,False
44039,2024-10-22,9.99,basic,False
8715,2024-11-08,4.99,basic,False
34809,2024-11-14,9.99,basic,False
26607,2024-07-30,9.99,basic,False
46745,2024-11-06,9.99,basic,False
42520,2024-03-27,9.99,basic,False
50488,2024-04-17,7.99,basic,False
36900,2024-03-20,14.99,premium,False
23152,2024-06-03,,premium,False
26563,2024-08-19,7.99,basic,False
34647,2024-10-16,7.99,basic,False
20686,2024-07-11,19.99,premium,False
781,2024-09-19,7.99,basic,False
34543,2024-12-14,9.99,basic,False
1831,2024-12-13,9.99,basic,False
50141,2024-10-06,14.99,premium,False
27825,2024-08-21,9.99,premium,False
30107,2024-01-14,9.99,premium,False
33835,2024-05-22,14.99,premium,False
1745,2024-05-23,19.99,premium,False
33328,2024-04-21,14.99,premium,False
6406,2024-11-16,9.99,basic,False
27089,2024-03-21,9.99,basic,False
44508,2024-02-05,9.99,basic,False
9283,2024-09-19,abc,basic,False
21293,2024-04-21,19.99,premium,False
10835,2024-07-07,9.99,basic,False
10084,2024-06-28,9.99,basic,False
11373,2024-10-14,7.99,basic,False
34493,2024-02-02,14.99,premium,False
29753,2024-11-22,9.99,basic,False
29938,2024-11-07,7.99,basic,False
7258,2024-01-13,14.99,premium,False
824,2024-05-14,14.99,premium,False
46423,2024-06-28,9.99,basic,False
25266,2024-01-10,7.99,basic,False
11046,2024-09-17,14.99,premium,False
13527,2024-10-24,14.99,premium,False
18618,2024-11-23,9.99,basic,False
6719,2024-03-12,9.99,basic,False
29961,2024-01-20,19.99,premium,False
1009,2024-03-18,14.99,premium,False
81,2024-10-31,9.99,basic,False
46761,2024-10-24,14.99,premium,False
23571,2024-03-25,9.99,premium,False
13436,2024-12-11,14.99,premium,False
11906,2024-09-28,14.99,premium,False
9020,2024-09-02,14.99,premium,False
14979,2024-09-18,9.99,basic,False
13254,2024-04-09,9.99,basic,False
9750,2024-11-25,7.99,basic,False
41509,2024-04-01,19.99,premium,False
11314,2024-12-03,9.99,basic,False
36125,2024-05-20,14.99,premium,False
9356,2024-10-10,9.99,basic,False
45977,2024-04-27,9.99,basic,False
24804,2024-12-19,19.99,premium,False
19970,2024-09-11,14.99,premium,False
1780,2024-10-24,9.99,basic,False
4435,2024-01-30,7.99,basic,False
47877,2024-04-08,7.99,basic,False
46015,2024-09-16,7.99,basic,False
42995,2024-05-09,7.99,basic,False
36593,2024-05-29,9.99,basic,False
1584,2024-06-23,14.99,premium,False
46719,2024-02-13,9.99,basic,False
10899,2024-02-17,14.99,premium,False
11298,2024-02-08,9.99,BASIC,False
15951,2024-12-02,abc,basic,False
13417,2024-01-23,9.99,basic,False
44769,2024-03-03,9.99,premium,False
49838,2024-10-01,4.99,basic,False
15948,2024-09-06,7.99,basic,False
19778,2024-07-02,19.99,premium,False
25924,2024-01-29,9.99,basic,False
25135,2024-02-05,9.99,basic,
31515,2024-06-13,9.99,basic,False
38065,2024-07-21,7.99,basic,False
23829,2024-09-29,19.99,premium,False
13573,2024-11-25,14.99,premium,False
27142,2024-02-05,14.99,premium,False
43610,2024-03-09,9.99,basic,False
50017,2024-04-16,14.99,premium,False
46094,2024-11-05,14.99,premium,False
20518,2024-11-20,9.99,basic,False
5891,2024-09-17,14.99,premium,False
1462,2024-08-28,9.99,basic,False
17946,2024-04-10,9.99,premium,False
47109,2024-08-09,7.99,basic,False
48706,2024-04-07,9.99,basic,False
9299,2024-12-01,14.99,premium,False
27217,2024-09-06,9.99,basic,False
36106,2024-06-27,9.99,basic,False
28662,2024-02-08,19.99,premium,False
21484,2024-09-17,9.99,basic,False
3877,2024-02-21,14.99,premium,False
27440,2024-11-01,4.99,basic,False
5564,2024-03-30,7.99,basic,False
22768,2024-01-05,abc,premium,False
49721,2024-08-31,,basic,False
41068,2024-09-29,14.99,premium,False
28133,2024-06-14,4.99,basic,False
19122,2024-01-12,7.99,basic,False
10565,2024-01-16,19.99,premium,False
39002,2024-02-08,19.99,premium,False
19008,2024-09-13,abc,basic,False
36303,2024-02-25,19.99,premium,False
49806,2024-10-18,-14.99,basic,False
44377,2024-01-12,14.99,premium,False
19267,2024-01-11,19.99,premium,False
13538,2024-10-12,14.99,premium,False
16264,2024-08-07,14.99,premium,False
48138,2024-01-22,19.99,premium,False
32919,2024-05-02,19.99,premium,False
16155,2024-07-31,14.99,premium,False
34706,2024-09-11,9.99,basic,False
11377,2024-09-27,7.99,basic,False
42672,2024-02-10,19.99,premium,False
10815,2024-09-13,9.99,basic,False
39424,2024-03-30,9.99,basic,False
21417,2024-01-19,4.99,basic,False
3458,2024-09-09,7.99,basic,False
46548,2024-10-30,7.99,basic,False
31974,2024-07-16,19.99,premium,False
10113,2024-09-15,9.99,premium,False
5595,2024-04-30,4.99,basic,False
3422,2024-08-15,14.99,premium,False
10655,2024-05-18,9.99,basic,False
18258,2024-04-16,7.99,basic,False
31818,2024-12-10,14.99,premium,False
39128,2024-09-18,14.99,premium,False
11725,2024-07-23,14.99,premium,False
9058,2024-03-10,7.99,basic,False
48411,2024-12-13,9.99,basic,False
39536,2024-04-18,9.99,basic,False
34360,2024-04-25,9.99,basic,False
30911,2024-02-13,9.99,basic,False
2719,2024-10-28,14.99,premium,False
47662,2024-07-16,7.99,basic,False
44925,2024-11-26,7.99,basic,False
31081,2024-11-18,19.99,premium,False
39264,2024-06-27,abc,premium,False
39523,2024-11-18,9.99,basic,False
24942,2024-02-18,19.99,premium,False
12770,2024-04-30,14.99,premium,False
191,2024-01-30,9.99,basic,False
17392,2024-11-07,7.99,basic,False
23764,2024-03-13,9.99,basic,False
22153,2024-12-05,14.99,premium,False
33124,2024-07-21,14.99,premium,False
789,2024-06-19,9.99,basic,False
10411,2024-10-11,14.99,premium,False
23184,2024-02-24,19.99,premium,False
44574,2024-10-14,14.99,premium,False
48420,2024-05-14,19.99,premium,False
48235,2024-04-16,19.99,premium,False
41836,2024-08-29,9.99,basic,False
30311,2024-08-15,7.99,basic,False
9146,2024-05-22,7.99,basic,
47503,2024-09-03,9.99,basic,False
18555,2024-05-07,9.99,basic,False
8674,2024-03-06,14.99,premium,False
6617,2024-03-01,9.99,basic,False
28887,2024-11-24,14.99,premium,False
48593,2024-01-17,,basic,False
1805,2024-04-26,14.99,premium,False
36532,2024-03-01,14.99,premium,False
43651,2024-03-12,4.99,basic,False
6883,2024-04-18,19.99,premium,False
32360,2024-11-02,19.99,premium,False
26928,2024-02-23,9.99,basic,False
17426,2024-01-09,14.99,premium,False
48074,2024-03-08,7.99,basic,False
4674,2024-02-03,14.99,premium,False
11862,2024-01-08,9.99,basic,False
46505,2024-05-22,14.99,premium,False
3126,2024-08-08,9.99,basic,False
15886,2024-03-03,19.99,premium,False
28370,2024-06-06,19.99,premium,False
39475,2024-02-09,14.99,premium,False
12437,2024-06-18,14.99,premium,False
35262,2024-09-10,4.99,basic,False
40341,2024-12-18,14.99,premium,False
37619,2024-07-21,9.99,basic,False
34283,2024-10-01,9.99,basic,False
24471,2024-05-04,19.99,premium,False
13201,2024-01-05,7.99,basic,False
22854,2024-08-09,14.99,premium,False
19282,2024-12-07,19.99,premium,False
15313,2024-02-17,14.99,premium,False
44221,2024-09-15,7.99,basic,False
44302,2024-01-30,19.99,premium,False
21078,2024-08-29,9.99,basic,False
19202,2024-04-20,19.99,premium,False
49910,2024-04-11,19.99,premium,False
9694,2024-10-25,9.99,premium,False
39219,2024-07-22,19.99,premium,False
23576,2024-11-26,-7.99,premium,False
15054,2024-11-09,abc,basic,False
24486,2024-12-02,9.99,basic,False
4312,2024-12-04,19.99,premium,False
12051,2024-03-30,9.99,basic,False
14867,2024-09-10,14.99,premium,False
2839,2024-09-30,7.99,basic,False
4278,2024-04-22,9.99,basic,False
43633,2024-01-28,9.99,basic,False
47789,2024-04-23,7.99,basic,False
27770,2024-01-22,7.99,basic,False
8454,2024-05-30,7.99,basic,False
48172,2024-02-04,19.99,premium,False
6625,2024-10-26,9.99,basic,False
2914,2024-12-09,7.99,basic,False
2275,2024-12-07,,basic,False
2248,2024-10-22,14.99,premium,False
45641,2024-09-09,7.99,,False
16315,2024-02-29,9.99,basic,False
20695,2024-09-10,14.99,premium,False
12917,2024-05-10,14.99,premium,False
38203,2024-07-14,7.99,basic,False
6603,2024-05-06,4.99,basic,False
3078,2024-02-01,14.99,premium,False
9834,2024-12-22,19.99,premium,False
16534,2024-02-23,,premium,False
49211,2024-04-06,14.99,premium,False
20381,2024-08-01,14.99,premium,False
22502,2024-02-03,4.99,basic,False
1941,2024-01-19,14.99,premium,False
27985,2024-02-22,9.99,premium,False
16828,2024-01-12,9.99,basic,False
47240,2024-11-25,9.99,basic,False
34586,2024-02-05,14.99,premium,False
6835,2024-11-21,4.99,basic,False
2352,2024-11-25,14.99,premium,False
36474,2024-08-16,7.99,basic,False
17471,2024-10-13,9.99,basic,False
5336,2024-12-02,7.99,basic,False
50181,2024-08-18,9.99,basic,False
3496,2024-03-05,9.99,basic,False
42714,2024-02-29,9.99,basic,False
25344,2024-10-22,9.99,basic,False
27674,2024-08-29,9.99,basic,False
37751,2024-05-16,4.99,basic,False
17064,2024-01-15,7.99,basic,False
39016,2024-06-03,14.99,premium,False
20914,2024-01-05,14.99,premium,False
15364,2024-01-26,9.99,basic,False
18676,2024-07-05,14.99,premium,False
25270,2024-08-18,4.99,basic,False
50527,2024-03-20,14.99,premium,False
36097,2024-04-08,,premium,False
28394,2024-04-07,19.99,premium,False
24872,2024-10-19,9.99,premium,False
16984,2024-10-28,9.99,basic,False
47189,2024-11-06,14.99,premium,False
14256,2024-11-22,14.99,premium,False
45078,2024-03-28,9.99,basic,False
38411,2024-05-31,abc,premium,False
27008,2024-09-30,14.99,premium,
9071,2024-11-10,9.99,basic,False
22710,2024-03-19,9.99,basic,False
11263,2024-08-19,7.99,basic,False
33276,2024-09-30,19.99,premium,False
18249,2024-02-08,9.99,basic,False
2939,2024-12-16,9.99,basic,False
9177,2024-03-12,19.99,BASIC,False
11566,2024-03-23,7.99,basic,False
20786,2024-02-10,9.99,basic,False
50306,2024-06-04,14.99,premium,False
5484,2024-09-22,7.99,basic,False
32628,2024-02-20,7.99,basic,False
34265,2024-01-18,9.99,basic,False
24168,2024-10-09,7.99,basic,False
37507,2024-09-30,9.99,basic,False
40181,2024-04-11,14.99,premium,False
14226,2024-07-11,9.99,basic,False
23219,2024-01-06,19.99,premium,
16818,2024-01-19,7.99,basic,False
15794,2024-10-14,19.99,premium,False
46659,2024-08-01,14.99,premium,False
49854,2024-09-08,19.99,premium,False
7017,2024-03-16,9.99,basic,False
4160,2024-07-26,9.99,basic,False
23551,2024-10-28,9.99,basic,False
